dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,-2.6620152,14.777474,3.8440695,-0.143167,1.3041596,0.5276703,1.3245585,1.4141305214189344,67.25496
0.02,-4.3118663,14.1009035,4.342973,-0.26398766,1.3956596,0.48346567,1.3245585,1.500431326107357,68.4617
0.018,-2.856432,12.180664,5.0685964,-0.33413768,1.395619,0.45056632,1.3245585,1.5041311406695452,68.10325
0.02,-1.5182459,8.103892,4.0187454,-0.29526034,1.1687803,0.45650363,1.3245585,1.2890390547587303,65.05416
0.02,-0.63948184,7.5726852,1.5930216,-0.170434,0.94688267,0.3630313,1.3245585,1.0283123322014098,67.04515
0.019,-0.1896312,8.404191,0.6897311,-0.079788,0.81851834,0.21419132,1.3245585,0.8498331125830336,74.39774
0.02,-1.012164,8.4705925,0.06520442,-0.062586,0.8309827,0.07980833,1.3245585,0.8371490909219897,83.041466
0.017,-1.9405792,8.5112705,0.5587241,-0.10681101,0.8628857,0.044652,1.3245585,0.8706171073002132,82.35859
0.021,-2.524428,9.723235,1.7754744,-0.18617201,0.90772074,0.081557006,1.3489,0.9301981036956088,77.378815
0.021,-2.3018954,9.908679,2.0817556,-0.23001067,0.95660204,0.15010066,1.3489,0.9952500068357787,73.98048
0.018,-1.8927227,8.258827,1.3567305,-0.228384,0.94802135,0.17722534,1.3489,0.9911168231442155,73.041916
0.019,-0.97806627,7.9627156,0.56111693,-0.17582233,0.8881803,0.13594866,1.3489,0.9155652915261474,75.95128
0.019,0.13459627,8.287541,0.020338992,-0.093004666,0.833077,0.06588,1.3489,0.8408372927239881,82.20972
0.02,-0.4761717,9.150752,-0.32243285,-0.044855338,0.863394,0.008804335,1.3489,0.864603235498301,86.969406
0.021,-0.6364908,8.761918,-0.44685963,-0.033244997,0.8905594,-0.025457332,1.3489,0.8915432162834283,87.30807
0.018,-0.6735796,8.016554,-0.30927232,-0.060715333,0.8813483,-0.036661,1.3489,0.8841975047233521,85.399155
0.021,-1.3280165,9.049057,0.44865423,-0.08967,0.8778917,-0.0104513345,1.3489,0.8825212805494704,84.128716
0.02,-1.0336994,9.223733,0.86919284,-0.103171326,0.893589,0.034282,1.3489,0.9001782680468664,83.06327
0.019,-0.55692947,8.987442,0.80578303,-0.09920633,0.92658997,0.07218333,1.3489,0.9346771067933566,82.45748
0.018,-0.26261228,9.064013,0.6334998,-0.06299266,0.92709833,0.07846633,1.3489,0.9325429542791149,83.80563
0.02,-0.08733802,9.3200445,0.84406817,-0.030825332,0.93037206,0.07761233,1.3489,0.9341124365540746,84.87093
0.021,-0.17467605,9.759726,1.6097715,-0.017832333,0.95662236,0.10494035,1.3489,0.9625262658002005,83.65077
0.019,-0.36191443,10.333405,2.0267208,-0.021207666,0.9997697,0.15229668,1.3489,1.0115253191803981,81.256355
0.019,-0.35294133,10.655837,2.065006,-0.030235669,1.045174,0.193797,1.3489,1.0634190949335238,79.3713
0.019,0.018544376,10.4051895,1.8155541,-0.023668,1.0671136,0.20079167,1.3489,1.0860980554183317,79.27159
0.02,-1.6480566,11.472388,0.59641105,-0.06738467,1.1058283,0.15217467,1.3489,1.118281726113138,81.44127
0.02,-3.7088752,13.423137,1.5535401,-0.18145466,1.1998903,0.13478966,1.3489,1.220995770657215,79.33146
0.018,-2.219343,13.221541,1.1210374,-0.25752166,1.2956196,0.11118267,1.3489,1.325635378377083,77.78419
0.021,-0.7178468,12.023335,0.76271224,-0.22590333,1.3143467,0.11683533,1.1366074,1.3387270007323278,79.04855
0.022,-0.50428736,10.624731,0.6550352,-0.11697767,1.2192273,0.08629467,1.1366074,1.2278622842001488,83.20098
0.017,-1.2897314,10.546366,1.2592229,-0.08537966,1.1282967,0.09099167,1.1366074,1.1351751792393725,83.68943
0.02,-2.2121646,12.047264,2.7684958,-0.13617234,1.12911,0.15916933,1.1366074,1.148375864398808,79.49012
0.019,-2.239682,13.055241,4.1467614,-0.19515933,1.2117243,0.277855,1.1366074,1.2583983090893294,74.3463
